uid,text,category,video_path,exists,extension,word,word_id,relation_type,source_csv,example_count,description_count
n-9gQsRj0kY_e1,Deliveries are routed via London.,example_sentence,,0,,via - 1,n-9gQsRj0kY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
n9TDPKexXzw_e1,It's going to cost $4 million to equip the hospital.,example_sentence,,0,,equip,n9TDPKexXzw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NaADM_m9FSI_e1,I am determined to take whatever action is necessary to rectify the situation.,example_sentence,,0,,rectify,NaADM_m9FSI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NaADM_m9FSI_e2,Every effort is made to rectify any errors/mistakes before the book is printed.,example_sentence,,0,,rectify,NaADM_m9FSI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NaADM_m9FSI_e3,"I hadn't meant to cause trouble, and asked what I could do to rectify the situation.",example_sentence,,0,,rectify,NaADM_m9FSI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NaADM_m9FSI_e4,How do we rectify the alarming fall in stock market performance?,example_sentence,,0,,rectify,NaADM_m9FSI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NAFwB3S525c_e1,Angry voices emanated from the next room.,example_sentence,,0,,emanate - 2,NAFwB3S525c_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NCi0-MMvDMU_e1,"If you compare house prices in the two areas, it's quite amazing how different they are.",example_sentence,,0,,compare,NCi0-MMvDMU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NCi0-MMvDMU_e2,That seems expensive - have you compared prices in other shop?,example_sentence,,0,,compare,NCi0-MMvDMU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NCi0-MMvDMU_e3,"Do not always compare me with others, please.",example_sentence,,0,,compare,NCi0-MMvDMU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NCi0-MMvDMU_e4,"Compare this new TV set with the old one, you will see which is better.",example_sentence,,0,,compare,NCi0-MMvDMU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Nejuqg9XCLE_e1,He's a very rude man.,example_sentence,,0,,rude,Nejuqg9XCLE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Nejuqg9XCLE_e2,I did not intend to be rude.,example_sentence,,0,,rude,Nejuqg9XCLE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Nejuqg9XCLE_e3,Why are you so rude to your mother?,example_sentence,,0,,rude,Nejuqg9XCLE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Nejuqg9XCLE_e4,"My father loves to tell rude jokes, and it's really embarrassing.",example_sentence,,0,,rude,Nejuqg9XCLE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
neqDSQkiVI0_e1,Stop stanning for Rhianna!,example_sentence,,0,,stan,neqDSQkiVI0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
neqDSQkiVI0_e2,Everyone knows I stan for Taylor Swift.,example_sentence,,0,,stan,neqDSQkiVI0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
neqDSQkiVI0_e3,I'll never stop stanning Jennifer Lawrence.,example_sentence,,0,,stan,neqDSQkiVI0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
neqDSQkiVI0_e4,What would make you stop stanning an idol?,example_sentence,,0,,stan,neqDSQkiVI0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nfhqebRoL08_e1,Tom took a direct to London airport.,example_sentence,,0,,direct,nfhqebRoL08_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nfhqebRoL08_e2,Is there a direct train to Delhi from Chennai?,example_sentence,,0,,direct,nfhqebRoL08_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ngQ5qSIvcQs_e1,She looked a bit dejected when they told her she didn't get the job.,example_sentence,,0,,dejected,ngQ5qSIvcQs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ngQ5qSIvcQs_e2,William felt dejected because he had sprained his ankle and had to sit out the game.,example_sentence,,0,,dejected,ngQ5qSIvcQs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ngQ5qSIvcQs_e3,The old man seemed dejected and spiritless.,example_sentence,,0,,dejected,ngQ5qSIvcQs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ngQ5qSIvcQs_e4,"The unemployed stood at street corners, dejected.",example_sentence,,0,,dejected,ngQ5qSIvcQs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nk80uUfZnsM_e1,Switch your phone to silent mode.,example_sentence,,0,,mode,nk80uUfZnsM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nnIo6Q41SY0_e1,1.The speech had a profound influence on her.,example_sentence,,0,,profound,nnIo6Q41SY0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nnIo6Q41SY0_e2,2.His mother's death when he was aged six had a very profound effect on him.,example_sentence,,0,,profound,nnIo6Q41SY0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nnIo6Q41SY0_e3,3.Those two lines of poetry express perfectly the profound sadness of loss.,example_sentence,,0,,profound,nnIo6Q41SY0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nnIo6Q41SY0_e4,The news came as a profound shock.,example_sentence,,0,,profound,nnIo6Q41SY0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NOXLwMVXFu4_e1,Thousands of illegal immigrants are caught and deported every year.,example_sentence,,0,,deport,NOXLwMVXFu4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nq9PduKLbQc_e1,I can't face the hassle of moving again.,example_sentence,,0,,hassle,nq9PduKLbQc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nq9PduKLbQc_e2,My boss has been giving me a lot of hassle this week.,example_sentence,,0,,hassle,nq9PduKLbQc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nq9PduKLbQc_e3,It was such a hassle trying to get my bank account changed that I nearly gave up.,example_sentence,,0,,hassle,nq9PduKLbQc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
nq9PduKLbQc_e4,I should have taken it back to the shop but I just didn't think it was worth (all) the hassle.,example_sentence,,0,,hassle,nq9PduKLbQc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Nu_XEya-gQA_e1,He was silent all through the meal and then had the effrontery to complain that I looked bored!,example_sentence,,0,,effrontery,Nu_XEya-gQA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
NZP5L3c_-kw_e1,The new missile is faster and more manoeuvrable than previous models.,example_sentence,,0,,missile,NZP5L3c_-kw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
o5hP6kJSiyY_e1,Hordes of students on bikes made crossing the road difficult.,example_sentence,,0,,horde,o5hP6kJSiyY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
o5hP6kJSiyY_e2,A horde of children ran over the office building.,example_sentence,,0,,horde,o5hP6kJSiyY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
o5hP6kJSiyY_e3,The car attracted the interest of a horde of children.,example_sentence,,0,,horde,o5hP6kJSiyY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
o5hP6kJSiyY_e4,Two bodyguards helped the celebrity walk through a horde of fans.,example_sentence,,0,,horde,o5hP6kJSiyY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
O6Rvpy2XFfY_e1,She dances the role with such elan.,example_sentence,,0,,elan,O6Rvpy2XFfY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ocCEVsLOjVo_e1,First he drank all my wine and then he insulted all my friends.,example_sentence,,0,,insult,ocCEVsLOjVo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ocCEVsLOjVo_e2,Don't insult me just because I can't dance.,example_sentence,,0,,insult,ocCEVsLOjVo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ocCEVsLOjVo_e3,He insulted me in public.,example_sentence,,0,,insult,ocCEVsLOjVo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ocCEVsLOjVo_e4,Tom and Mary insult each other all the time.,example_sentence,,0,,insult,ocCEVsLOjVo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oCXHxL16lGg_e1,a dearth of new homes in the region.,example_sentence,,0,,dearth,oCXHxL16lGg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oDXfCEi7hPs_e1,She's in a good/bad mood.,example_sentence,,0,,mood,oDXfCEi7hPs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OEimyhS2v48_e1,The prime minister has announced that public spending will be increased next year.,example_sentence,,0,,announce,OEimyhS2v48_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OEimyhS2v48_e2,He will announce tonight that he is resigning from office.,example_sentence,,0,,announce,OEimyhS2v48_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OEimyhS2v48_e3,He announced his engagement to her.,example_sentence,,0,,announce,OEimyhS2v48_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OEimyhS2v48_e4,The result of the election will be announced tomorrow.,example_sentence,,0,,announce,OEimyhS2v48_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oGa_MzmEhfE_e1,She's very bad-tempered in the mornings!,example_sentence,,0,,bad tempered,oGa_MzmEhfE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oGa_MzmEhfE_e2,Why are you so bad-tempered today?,example_sentence,,0,,bad tempered,oGa_MzmEhfE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oGa_MzmEhfE_e3,I'm afraid I was rather bad-tempered yesterday; I think I owe you an apology.,example_sentence,,0,,bad tempered,oGa_MzmEhfE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oGa_MzmEhfE_e4,He gets very bad-tempered when he's tired.,example_sentence,,0,,bad tempered,oGa_MzmEhfE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OGHkRmbVr3Y_e1,She's French but she speaks with an impeccable English accent.,example_sentence,,0,,accent,OGHkRmbVr3Y_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oGNdvacriUo_e1,She has been removed from her position as director.,example_sentence,,0,,remove,oGNdvacriUo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oGNdvacriUo_e2,Remove them all and see if it makes a difference.,example_sentence,,0,,remove,oGNdvacriUo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OjdtxDlr1-Y_e1,"As a politician, her sympathy was always for the underdog in society.",example_sentence,,0,,underdog - 1,OjdtxDlr1-Y_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ojXO5l3LfoM_e1,"The job will take approximately three weeks, and cost approximately Rs.50000.",example_sentence,,0,,approximately,ojXO5l3LfoM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ojXO5l3LfoM_e2,The plane will be landing in approximately 20 minutes,example_sentence,,0,,approximately,ojXO5l3LfoM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ojXO5l3LfoM_e3,In 1992 the population of India was approximately 90 crores.,example_sentence,,0,,approximately,ojXO5l3LfoM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ojXO5l3LfoM_e4,A journey of approximately two hours.,example_sentence,,0,,approximately,ojXO5l3LfoM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OkXcKTEeDrA_e1,We walked down a broad avenue lined with trees.,example_sentence,,0,,avenue,OkXcKTEeDrA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OLodODJ-AVU_e1,"In applying for this job, Tiffany has a lot in her favor (= to her advantage).",example_sentence,,0,,favor,OLodODJ-AVU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OLodODJ-AVU_e2,The city council voted in favor of (= in support of) the proposed housing development.,example_sentence,,0,,favor,OLodODJ-AVU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OLodODJ-AVU_e3,He soon won the favor of his boss.,example_sentence,,0,,favor,OLodODJ-AVU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OLodODJ-AVU_e4,Can you do this one last favor for me?,example_sentence,,0,,favor,OLodODJ-AVU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OmSt-ldl6_A_e1,The meeting has been arranged for Wednesday.,example_sentence,,0,,arrange,OmSt-ldl6_A_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OmSt-ldl6_A_e2,They arranged to have dinner the following month.,example_sentence,,0,,arrange,OmSt-ldl6_A_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OmSt-ldl6_A_e3,We've arranged to stay overnight at my sister's house.,example_sentence,,0,,arrange,OmSt-ldl6_A_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OmSt-ldl6_A_e4,My friends arranged to eat with me.,example_sentence,,0,,arrange,OmSt-ldl6_A_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ON6mteoL6yg_e1,The electricity has been turned off.,example_sentence,,0,,electricity,ON6mteoL6yg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OpaA62WVcgE_e1,"I'll meet you at six, I've got some errands to do first.",example_sentence,,0,,errand,OpaA62WVcgE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OpaA62WVcgE_e2,She went off on some errand.,example_sentence,,0,,errand,OpaA62WVcgE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OpaA62WVcgE_e3,She had a more urgent errand.,example_sentence,,0,,errand,OpaA62WVcgE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OpaA62WVcgE_e4,My mother asked me to go on an errand - she wanted me to buy some food.,example_sentence,,0,,errand,OpaA62WVcgE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OpaA62WVcgE_e5,The boy quickly went on an errand with money clasped in his hands.,example_sentence,,0,,errand,OpaA62WVcgE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Opb1diw9DCg_e1,I had talked too much about myself and felt like a garrulous old fool.,example_sentence,,0,,garrulous,Opb1diw9DCg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Opb1diw9DCg_e2,I would even say that they are often garrulous.,example_sentence,,0,,garrulous,Opb1diw9DCg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Opb1diw9DCg_e3,That was perhaps because he was more garrulous.,example_sentence,,0,,garrulous,Opb1diw9DCg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Opb1diw9DCg_e4,He is about the most garrulous person in this assembly,example_sentence,,0,,garrulous,Opb1diw9DCg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oS9czmlqK6w_e1,His children go everywhere with him.,example_sentence,,0,,everywhere,oS9czmlqK6w_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oSdM1ORpL8M_e1,I was thrilled that so many people turned up to the party.,example_sentence,,0,,thrilled,oSdM1ORpL8M_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OSLoq6bVLTQ_e1,The money was donated by an anonymous benefactor.,example_sentence,,0,,benefactor,OSLoq6bVLTQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OSLoq6bVLTQ_e2,He was a great public benefactor and gave land for building the sea wall.,example_sentence,,0,,benefactor,OSLoq6bVLTQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OSLoq6bVLTQ_e3,A private benefactor donated Rs. 20 lakhs.,example_sentence,,0,,benefactor,OSLoq6bVLTQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OSLoq6bVLTQ_e4,She was a generous benefactor to the library.,example_sentence,,0,,benefactor,OSLoq6bVLTQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OtlvzXZG_Uk_e1,Keep your letter succinct and to the point.,example_sentence,,0,,succinct,OtlvzXZG_Uk_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OULWYgqS9ek_e1,The law forbids the sale of cigarettes to people under the age of 16.,example_sentence,,0,,forbid,OULWYgqS9ek_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OULWYgqS9ek_e2,Students are forbidden to smoke on the school grounds.,example_sentence,,0,,forbid,OULWYgqS9ek_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OULWYgqS9ek_e3,"her parents forbid her from seeing her boyfriend, but she  snuck around and dated him anyway.",example_sentence,,0,,forbid,OULWYgqS9ek_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OULWYgqS9ek_e4,"The teacher tried to forbid the students from using their cell phones, but they wouldn't listen to her.",example_sentence,,0,,forbid,OULWYgqS9ek_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OuZjUm2yUB0_e1,The money was donated by an anonymous benefactor.,example_sentence,,0,,anonymous,OuZjUm2yUB0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OuZjUm2yUB0_e2,Police said an anonymous caller warned that a bomb was about to go off.,example_sentence,,0,,anonymous,OuZjUm2yUB0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OuZjUm2yUB0_e3,The charity received Rs. 50 Lakhs from an anonymous donor.,example_sentence,,0,,anonymous,OuZjUm2yUB0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OuZjUm2yUB0_e4,It is an anonymous letter.,example_sentence,,0,,anonymous,OuZjUm2yUB0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
oVfapt2bBrc_e1,He alluded to problems with the new computers.,example_sentence,,0,,allude,oVfapt2bBrc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
OxT5AZYe8uE_e1,The airline has shifted some of its excess capacity from Australia to India routes.,example_sentence,,0,,excess capacity,OxT5AZYe8uE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pB3y-OgdVc4_e1,They wanted to initiate a discussion on economics.,example_sentence,,0,,initiate,pB3y-OgdVc4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pB3y-OgdVc4_e2,They have decided to initiate legal proceedings against the newspaper.,example_sentence,,0,,initiate,pB3y-OgdVc4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pB3y-OgdVc4_e3,The council initiates its own studies and carries out research at the request of private organizations.,example_sentence,,0,,initiate,pB3y-OgdVc4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pB3y-OgdVc4_e4,This is no time to initiate a youngster into any business.,example_sentence,,0,,initiate,pB3y-OgdVc4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pBU_tMBIM9E_e1,Our holiday plans were thwarted by the airline pilots' strike,example_sentence,,0,,thwart,pBU_tMBIM9E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pBU_tMBIM9E_e2,The city council thwarted his reform efforts.,example_sentence,,0,,thwart,pBU_tMBIM9E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pBU_tMBIM9E_e3,Harry knew now that nothing could thwart his plans.,example_sentence,,0,,thwart,pBU_tMBIM9E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pBU_tMBIM9E_e4,Our course must thwart those designs.,example_sentence,,0,,thwart,pBU_tMBIM9E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PcQgB9TbATk_e1,Old houses need a lot of maintenance.,example_sentence,,0,,maintenance,PcQgB9TbATk_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PePhMa1tOYg_e1,Research say that humans have evolved from apes.,example_sentence,,0,,evolve,PePhMa1tOYg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
peySczycRYU_e1,"He paid a month's rent in advance, just enough to satisfy the landlord's avarice.",example_sentence,,0,,avarice,peySczycRYU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pF4RDfnu2gs_e1,They have to vacate their offices before Wednesday.,example_sentence,,0,,vacate,pF4RDfnu2gs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pF4RDfnu2gs_e2,"When you vacate the room, you should hand over the door key to me.",example_sentence,,0,,vacate,pF4RDfnu2gs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pF4RDfnu2gs_e3,Guests should vacate their rooms by 10.30 a.m.,example_sentence,,0,,vacate,pF4RDfnu2gs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pF4RDfnu2gs_e4,"Under the conditions of the agreement, she must vacate the house on 12 July.",example_sentence,,0,,vacate,pF4RDfnu2gs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
p_FimVLJQOk_e1,The political situation was now relatively quiescent.,example_sentence,,0,,quiescent,p_FimVLJQOk_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pFobpDoNLnM_e1,"He's a good teacher, but inclined to be a bit impatient with slow learners.",example_sentence,,0,,impatient,pFobpDoNLnM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pFobpDoNLnM_e2,You'd be hopeless taking care of children - you're far too impatient!,example_sentence,,0,,impatient,pFobpDoNLnM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pFobpDoNLnM_e3,Ron's trouble is that he's too impatient.,example_sentence,,0,,impatient,pFobpDoNLnM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pFobpDoNLnM_e4,He was trying to explain but she became impatient and sent him away .,example_sentence,,0,,impatient,pFobpDoNLnM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pgdu5wisL_g_e1,She complained that her husband never paid him any compliments anymore.,example_sentence,,0,,compliment,pgdu5wisL_g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pgdu5wisL_g_e2,I take it as a compliment (= I am pleased) when people say I look like my mother.,example_sentence,,0,,compliment,pgdu5wisL_g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pgdu5wisL_g_e3,Are you fishing for (= trying to get) compliments?,example_sentence,,0,,compliment,pgdu5wisL_g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pgdu5wisL_g_e4,She paid him a high compliment by saying she read all his books.,example_sentence,,0,,compliment,pgdu5wisL_g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
piaQCUPYog8_e1,I found the job very mundane.,example_sentence,,0,,mundane,piaQCUPYog8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
piaQCUPYog8_e2,She hates her job because she is asked to do mundane tasks every day.,example_sentence,,0,,mundane,piaQCUPYog8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
piaQCUPYog8_e3,He chose the most mundane of daily activities.,example_sentence,,0,,mundane,piaQCUPYog8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
piaQCUPYog8_e4,The work was pretty mundane.,example_sentence,,0,,mundane,piaQCUPYog8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pIMJHKULH9U_e1,The other kids used to taunt him in the playground because he was fat and wore glasses.,example_sentence,,0,,taunt,pIMJHKULH9U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pIU3UECqksw_e1,"According to witnesses, the altercation between the two men started inside the restaurant.",example_sentence,,0,,altercation,pIU3UECqksw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PK8Xkko03cs_e1,She assured him (that) the car would be ready the next day.,example_sentence,,0,,assure,PK8Xkko03cs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PK8Xkko03cs_e2,The governor assured the voters (that) taxes would not be raised.,example_sentence,,0,,assure,PK8Xkko03cs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PK8Xkko03cs_e3,I assure you they'll be perfectly safe with us..,example_sentence,,0,,assure,PK8Xkko03cs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PK8Xkko03cs_e4,I assure you I was his enemy eight years ago.,example_sentence,,0,,assure,PK8Xkko03cs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PK8Xkko03cs_e5,"Well, I can assure you I won't run off when I see you.",example_sentence,,0,,assure,PK8Xkko03cs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pKSDna_7WYE_e1,He thanked his mother for being unconditionally supportive.,example_sentence,,0,,unconditionally,pKSDna_7WYE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pkYmIpVgB2A_e1,I have only a vague notion of what she does for a living.,example_sentence,,0,,notion,pkYmIpVgB2A_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pmwPef49KGE_e1,The mood was relaxed and convivial.,example_sentence,,0,,convivial,pmwPef49KGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pmwPef49KGE_e2,"Dury is convivial, affable and engaging.",example_sentence,,0,,convivial,pmwPef49KGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pmwPef49KGE_e3,The atmosphere was quite convivial.,example_sentence,,0,,convivial,pmwPef49KGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pmwPef49KGE_e4,"Eat slowly in convivial surroundings and, above all, enjoy your food.",example_sentence,,0,,convivial,pmwPef49KGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pQfkhE7-uoA_e1,He's been accused of robbery.,example_sentence,,0,,accuse,pQfkhE7-uoA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pQfkhE7-uoA_e2,She's been accused of acting dishonestly.,example_sentence,,0,,accuse,pQfkhE7-uoA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pQfkhE7-uoA_e3,"It wasn't my fault."" ""Don't worry, I'm not accusing you.",example_sentence,,0,,accuse,pQfkhE7-uoA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pQfkhE7-uoA_e4,She was accused of stealing by her roommate.,example_sentence,,0,,accuse,pQfkhE7-uoA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PsaESG5ARyc_e1,"In 15 years, India will likely surpass China as the world's largest market.",example_sentence,,0,,surpass,PsaESG5ARyc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PsaESG5ARyc_e2,Young people surpass old men in strength.,example_sentence,,0,,surpass,PsaESG5ARyc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PsaESG5ARyc_e3,The director has really surpassed himself (= done better than he has done before) with this new film.,example_sentence,,0,,surpass,PsaESG5ARyc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PsaESG5ARyc_e4,Our team's achievements surpass those of teams in earlier years.,example_sentence,,0,,surpass,PsaESG5ARyc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pTIJ-8yubFs_e1,the Company has hired a consultant to carry out the study.,example_sentence,,0,,consultant,pTIJ-8yubFs_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ptj3ND19s68_e1,He came in with four shopping bags and dumped them on the table.,example_sentence,,0,,dump,ptj3ND19s68_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ptj3ND19s68_e2,He opposes any kind of nuclear waste being dumped at sea.,example_sentence,,0,,dump,ptj3ND19s68_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ptj3ND19s68_e3,The car was dumped in a stretch of wasteland in the south of the city.,example_sentence,,0,,dump,ptj3ND19s68_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ptj3ND19s68_e4,She had been strangled with her own scarf and her body dumped in the woods.,example_sentence,,0,,dump,ptj3ND19s68_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PV4FwYxTHwo_e1,A wry smile/comment,example_sentence,,0,,wry,PV4FwYxTHwo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pWXcMusN_mw_e1,The documents had been duplicated.,example_sentence,,0,,duplicate,pWXcMusN_mw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pWXcMusN_mw_e2,I lost the original form so they sent me a duplicate.,example_sentence,,0,,duplicate,pWXcMusN_mw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pWXcMusN_mw_e3,There's a machine that can duplicate nine DVDs at a time.,example_sentence,,0,,duplicate,pWXcMusN_mw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
pWXcMusN_mw_e4,You'll just have to duplicate your performance.,example_sentence,,0,,duplicate,pWXcMusN_mw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Px3YHp0J81U_e1,He was feeling a little edgy about the whole thing.,example_sentence,,0,,edgy,Px3YHp0J81U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
PX8yyGWh_7k_e1,That was the worst film I've ever had the misfortune to see.,example_sentence,,0,,misfortune,PX8yyGWh_7k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
